"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","ROEMER2004:15","Perennial Grass Communities on Mount Sutil","","Hans Roemer","","Plot: 1",2004-07-01,"2004","07","01","HumanObservation","Mount Sutil","","Galiano Island","British Columbia","Canada","CA","48.870168","-123.380691","3","","verified by data custodian","Coordinates mapped by GPS","","Very steep upper S slope, open","","230","present","","Aspect (degrees): 170 slope (percent): 84 esimated (percent) coarse fragment: 40 estimated (percent) open soil / rock: 1 percent litter and dead wood: 1","","","native","S5","","","","","","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list.","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list."
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","ROEMER2004:37","Perennial Grass Communities on Mount Sutil","","Hans Roemer","","Plot: 2",2004-07-01,"2004","07","01","HumanObservation","Mount Sutil","","Galiano Island","British Columbia","Canada","CA","48.870086","-123.380909","3","","verified by data custodian","Coordinates mapped by GPS","","Very steep upper SW slope, open","","215","present","","Aspect (degrees): 210 slope (percent): 58 esimated (percent) coarse fragment: 40 estimated (percent) open soil / rock: 2 percent litter and dead wood: 5","","","native","S5","","","","","","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list.","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list."
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","ROEMER2004:174","Perennial Grass Communities on Mount Sutil","","Hans Roemer","","Plot: 9",2004-07-01,"2004","07","01","HumanObservation","Mount Sutil","","Galiano Island","British Columbia","Canada","CA","48.869463","-123.378995","3","","verified by data custodian","Coordinates mapped by GPS","","Moderately steep upper SW slope near crest, open","","280","present","","Aspect (degrees): 240 slope (percent): 45 esimated (percent) coarse fragment: 20 estimated (percent) open soil / rock: NA percent litter and dead wood: 2","","","native","S5","","","","","","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list.","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list."
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","ROEMER2004:192","Perennial Grass Communities on Mount Sutil","","Hans Roemer","","Plot: 10",2004-07-01,"2004","07","01","HumanObservation","Mount Sutil","","Galiano Island","British Columbia","Canada","CA","48.870432","-123.379725","3","","verified by data custodian","Coordinates mapped by GPS","","Nearly flat, open area near summit","","285","present","","Aspect (degrees): 270 slope (percent): 0–2 esimated (percent) coarse fragment: 20 estimated (percent) open soil / rock: NA percent litter and dead wood: 7","","","native","S5","","","","","","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list.","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list."
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","ROEMER2004:205","Perennial Grass Communities on Mount Sutil","","Hans Roemer","","Plot: 11",2004-07-01,"2004","07","01","HumanObservation","Mount Sutil","","Galiano Island","British Columbia","Canada","CA","48.870672","-123.380586","3","","verified by data custodian","Coordinates mapped by GPS","","Gentle, open N slope on crest/ridge","","275","present","","Aspect (degrees): 360 slope (percent): 35 esimated (percent) coarse fragment: 20 estimated (percent) open soil / rock: NA percent litter and dead wood: 1","","","native","S5","","","","","","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list.","Roemer H (2004) Perennial Grass Communities on Mount Sutil. Unpublished species list."
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","SIMON2021:471","Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems","","Andrew Simon","","2BR",2018-05-11,"2018","05","11","HumanObservation","Bodega Ridge","","Galiano Island","British Columbia","Canada","CA","","","3","","verified by data contributor","Coordinates mapped by GPS","","exposed outcrop","","","present","Counts of flowering shoots as observed along 15 m belt transects (2 m wide), recorded at one meter intervals and summed by transect","Count:2","","","native","S5","","","","","","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053.https://doi.org/10.1002/ece3.7776","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053. https://doi.org/10.1002/ece3.7776"
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","SIMON2021:552","Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems","","Andrew Simon","","2MS",2018-05-08,"2018","05","08","HumanObservation","Mount Sutil","","Galiano Island","British Columbia","Canada","CA","","","3","","verified by data contributor","Coordinates mapped by GPS","","partly sheltered outcrop","","","present","Counts of flowering shoots as observed along 15 m belt transects (2 m wide), recorded at one meter intervals and summed by transect","Count:93","","","native","S5","","","","","","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053.https://doi.org/10.1002/ece3.7776","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053. https://doi.org/10.1002/ece3.7776"
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","SIMON2021:625","Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems","","Andrew Simon","","2BP",2018-05-05,"2018","05","05","HumanObservation","Bluffs Park","","Galiano Island","British Columbia","Canada","CA","","","3","","verified by data contributor","Coordinates mapped by GPS","","partly sheltered outcrop base","","","present","Counts of flowering shoots as observed along 15 m belt transects (2 m wide), recorded at one meter intervals and summed by transect","Count:50","","","native","S5","","","","","","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053.https://doi.org/10.1002/ece3.7776","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053. https://doi.org/10.1002/ece3.7776"
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","SIMON2021:711","Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems","","Andrew Simon","","2MS",2018-05-08,"2018","05","08","HumanObservation","Mount Sutil","","Galiano Island","British Columbia","Canada","CA","","","3","","verified by data contributor","Coordinates mapped by GPS","","exposed grassy slope","","","present","Counts of flowering shoots as observed along 15 m belt transects (2 m wide), recorded at one meter intervals and summed by transect","Count:106","","","native","S5","","","","","","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053.https://doi.org/10.1002/ece3.7776","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053. https://doi.org/10.1002/ece3.7776"
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","SIMON2021:729","Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems","","Andrew Simon","","2MSM",2018-05-08,"2018","05","08","HumanObservation","MS Coastal Meadow","","Galiano Island","British Columbia","Canada","CA","","","3","","verified by data contributor","Coordinates mapped by GPS","","sheltered grassy slope","","","present","Counts of flowering shoots as observed along 15 m belt transects (2 m wide), recorded at one meter intervals and summed by transect","Count:2","","","native","S5","","","","","","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053.https://doi.org/10.1002/ece3.7776","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053. https://doi.org/10.1002/ece3.7776"
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","SIMON2021:778","Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems","","Andrew Simon","","2BP",2018-05-05,"2018","05","05","HumanObservation","Bluffs Park","","Galiano Island","British Columbia","Canada","CA","","","3","","verified by data contributor","Coordinates mapped by GPS","","exposed outcrop","","","present","Counts of flowering shoots as observed along 15 m belt transects (2 m wide), recorded at one meter intervals and summed by transect","Count:7","","","native","S5","","","","","","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053.https://doi.org/10.1002/ece3.7776","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053. https://doi.org/10.1002/ece3.7776"
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","SIMON2021:860","Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems","","Andrew Simon","","2MS",2018-05-08,"2018","05","08","HumanObservation","Mount Sutil","","Galiano Island","British Columbia","Canada","CA","","","3","","verified by data contributor","Coordinates mapped by GPS","","partly sheltered rocky slope","","","present","Counts of flowering shoots as observed along 15 m belt transects (2 m wide), recorded at one meter intervals and summed by transect","Count:73","","","native","S5","","","","","","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053.https://doi.org/10.1002/ece3.7776","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053. https://doi.org/10.1002/ece3.7776"
"Lupinus bicolor","Lindl.",50614,"Plantae","Tracheophyta","Magnoliopsida","Fabales","","","","Fabaceae","Lupinus","","bicolor","","species","","","SIMON2021:1062","Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems","","Andrew Simon","","2BP",2018-05-05,"2018","05","05","HumanObservation","Bluffs Park","","Galiano Island","British Columbia","Canada","CA","","","3","","verified by data contributor","Coordinates mapped by GPS","","open grassy slope","","","present","Counts of flowering shoots as observed along 15 m belt transects (2 m wide), recorded at one meter intervals and summed by transect","Count:1","","","native","S5","","","","","","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053.https://doi.org/10.1002/ece3.7776","Simon ADF, Marx HE, Starzomski BM (2021) Phylogenetic restriction of plant invasion in drought-stressed environments: Implications for insect-pollinated plant communities in water-limited ecosystems. Ecology and evolution 11: 10042-10053. https://doi.org/10.1002/ece3.7776"
