"traceId","time","span","speed"
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:01:55,72,4.17
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:03:07,115,1.27
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:05:02,321,2.04
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:10:23,101,5.37
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:12:04,47,0.28
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:12:51,581,0.29
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:22:32,43,2.1
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:23:15,6,0.75
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:23:21,27,1.37
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:23:48,132,1.06
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:26:00,180,0.13
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:29:00,179,0.48
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:31:59,213,0.43
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:35:32,395,0.43
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:42:07,5,2.25
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:42:12,21,0.71
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:42:33,138,1.25
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:44:51,24,1.45
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:45:15,112,4.36
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:47:07,98,4.44
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:48:45,405,0.98
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 02:55:30,509,1.6
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 03:03:59,30,3.73
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 03:04:29,400,4.22
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 03:11:09,14,2.47
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 03:11:23,30,1.47
"2023-05-26T17-41-00-Joan Septembre",2023-05-27 03:11:53,79,3.7
"2023-05-27T15-14-00-Andrew Simon",2023-05-27 23:14:00,70,4.42
"2023-05-27T15-14-00-Andrew Simon",2023-05-27 23:15:10,1364,0.11
"2023-05-27T15-14-00-Andrew Simon",2023-05-27 23:37:54,59,1.06
"2023-05-27T15-14-00-Andrew Simon",2023-05-27 23:38:53,487,0.31
"2023-05-27T15-14-00-Andrew Simon",2023-05-27 23:47:00,50,2.78
"2023-05-27T15-14-00-Andrew Simon",2023-05-27 23:47:50,82,0.68
"2023-05-27T15-14-00-Andrew Simon",2023-05-27 23:49:12,1428,0.32
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 00:13:00,180,0.4
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 00:16:00,2164,0.24
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 00:52:04,74,0.76
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 00:53:18,53,0.19
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 00:54:11,116,0.14
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 00:56:07,236,0.13
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:00:03,309,0.16
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:05:12,89,1.64
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:06:41,30,0.6
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:07:11,131,0.36
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:09:22,41,0.31
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:10:03,74,0.49
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:11:17,113,0.45
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:13:10,38,0.37
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:13:48,372,0.47
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:20:00,1554,0.42
"2023-05-27T15-14-00-Andrew Simon",2023-05-28 01:45:54,208,1.08
"2023-05-31T11-05-00-Myung Jin (John) Kang",2023-05-31 19:05:15,71,0
"2023-05-31T11-05-00-Myung Jin (John) Kang",2023-05-31 19:06:26,51,0.83
"2023-05-31T11-05-00-Myung Jin (John) Kang",2023-05-31 19:41:20,1435,0.33
"2023-05-31T11-05-00-Myung Jin (John) Kang",2023-05-31 20:05:15,6905,0.09
"2023-05-31T11-05-00-Myung Jin (John) Kang",2023-05-31 22:00:20,229,0.07
"2023-06-07T08-53-00-Adam Huggins",2023-06-07 16:53:00,20700,0
"2023-06-07T08-53-00-Adam Huggins",2023-06-07 17:31:03,6083,0.02
"2023-06-07T08-53-00-Adam Huggins",2023-06-07 19:12:26,24,0.06
"2023-06-07T08-53-00-Adam Huggins",2023-06-07 19:12:50,12048,0
"2023-06-07T08-53-00-Adam Huggins",2023-06-07 22:33:38,95,0.47
"2023-06-07T08-53-00-Adam Huggins",2023-06-07 22:35:13,133,0.64
"2023-06-07T08-53-00-Adam Huggins",2023-06-07 22:37:26,2,1.45
"2020-03-21T12-53-00-Andrew Simon",2020-03-21 19:53:00,420,0.07
"2020-03-21T12-53-00-Andrew Simon",2020-03-21 20:00:00,120,0.35
"2020-03-21T12-53-00-Andrew Simon",2020-03-21 20:02:00,0,Inf
"2020-03-21T12-53-00-Andrew Simon",2020-03-21 20:02:00,120,0
"2020-03-21T12-53-00-Andrew Simon",2020-03-21 20:04:00,180,0.03
"2020-03-21T12-53-00-Andrew Simon",2020-03-21 20:07:00,120,0.57
"2020-03-21T12-53-00-Andrew Simon",2020-03-21 20:09:00,1140,0.14
"2020-03-21T12-53-00-Andrew Simon",2020-03-21 20:28:00,120,0.26
"2020-03-21T12-53-00-Andrew Simon",2020-03-21 20:30:00,600,0.49
"2020-04-11T16-06-00-Andrew Simon",2020-04-12 00:06:00,300,0.07
"2020-04-11T16-06-00-Andrew Simon",2020-04-12 00:11:00,240,0.38
"2020-04-11T16-06-00-Andrew Simon",2020-04-12 00:15:00,300,0.11
"2020-04-11T16-06-00-Andrew Simon",2020-04-12 00:20:00,1200,0.4
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:29:00,180,0
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:32:00,60,0
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:33:00,300,1.96
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:38:00,0,
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:38:00,180,1.21
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:41:00,60,0.15
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:42:00,0,Inf
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:42:00,0,Inf
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:42:00,120,0.03
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:44:00,60,1.47
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:45:00,120,4.21
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:47:00,480,0.19
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:55:00,240,0.71
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 19:59:00,480,0.07
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 20:07:00,60,17.65
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 20:08:00,420,1.91
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 20:15:00,300,0.79
"2020-04-19T11-29-00-Andrew Simon",2020-04-19 20:20:00,480,0
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 01:47:00,120,0
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 01:49:00,0,
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 01:49:00,0,
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 01:49:00,0,
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 01:49:00,60,0
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 01:50:00,480,1.65
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 01:58:00,120,1.26
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:00:00,180,1.51
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:03:00,0,Inf
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:03:00,60,0.87
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:04:00,180,0.06
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:07:00,300,0.69
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:12:00,60,0.18
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:13:00,60,0.01
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:14:00,60,0.09
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:15:00,0,
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:15:00,0,Inf
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:15:00,0,
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:15:00,60,0.13
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:16:00,60,0.24
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:17:00,60,0.12
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:18:00,60,0.06
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:19:00,240,0.07
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:23:00,120,0.08
"2020-05-04T17-47-00-Andrew Simon",2020-05-05 02:25:00,300,1.22
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 00:50:00,420,0.3
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 00:57:00,420,0.3
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 01:04:00,2280,0.01
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 01:42:00,480,0.27
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 01:50:00,60,2.28
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 01:51:00,240,1.09
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 01:55:00,0,Inf
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 01:55:00,120,0.87
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 01:57:00,900,0
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 02:12:00,120,0.55
"2020-05-19T16-50-00-Andrew Simon",2020-05-20 02:14:00,180,0.01
"2020-05-31T18-44-00-Andrew Simon",2020-06-01 02:44:00,2100,0.66
"2020-05-31T18-44-00-Andrew Simon",2020-06-01 03:19:00,240,1.19
"2020-05-31T18-44-00-Andrew Simon",2020-06-01 03:23:00,180,0.25
"2021-04-15T16-39-00-Ryan Batten",2021-04-16 00:39:00,120,0
"2021-04-15T16-39-00-Ryan Batten",2021-04-16 00:41:00,180,0.57
"2021-04-15T16-39-00-Ryan Batten",2021-04-16 00:44:00,120,0.48
"2021-04-15T16-39-00-Ryan Batten",2021-04-16 00:46:00,300,0.74
"2021-04-15T16-39-00-Ryan Batten",2021-04-16 00:51:00,60,0.03
"2021-04-15T16-39-00-Ryan Batten",2021-04-16 00:52:00,300,0.18
"2021-04-15T16-39-00-Ryan Batten",2021-04-16 00:57:00,300,0.12
"2021-04-15T16-39-00-Ryan Batten",2021-04-16 01:02:00,60,4.99
"2021-04-15T16-39-00-Ryan Batten",2021-04-16 01:03:00,1260,0.41
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:03:00,780,0.36
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:16:00,60,1.36
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:17:00,60,0.95
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:18:00,60,0.17
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:19:00,120,0.42
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:21:00,120,0.18
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:23:00,0,Inf
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:23:00,180,0.18
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:26:00,60,1.73
"2021-05-05T19-03-00-Andrew Simon",2021-05-06 03:27:00,420,0.42
"2022-03-20T17-13-00-Andrew Simon",2022-03-21 00:13:00,1080,0.18
"2022-03-20T17-13-00-Andrew Simon",2022-03-21 00:31:00,1500,0.09
"2022-03-26T13-43-00-Caitlin Robinson",2022-03-26 20:43:49,1481,0.11
"2022-03-26T14-40-00-Caitlin Robinson",2022-03-26 21:40:16,443,1.02
"2022-03-26T14-40-00-Caitlin Robinson",2022-03-26 21:47:39,283,0.55
"2022-03-26T14-40-00-Caitlin Robinson",2022-03-26 21:52:22,185,0.03
"2022-03-30T17-51-00-Caitlin Robinson",2022-03-31 01:51:26,140,0.31
"2022-03-30T17-51-00-Caitlin Robinson",2022-03-31 01:53:46,3519,0.07
"2022-03-30T17-51-00-Caitlin Robinson",2022-03-31 02:52:25,101,0.3
"2022-03-30T17-51-00-Caitlin Robinson",2022-03-31 02:54:06,164,0.15
"2022-03-30T17-51-00-Caitlin Robinson",2022-03-31 02:56:50,150,2.57
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:03:00,180,0.2
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:06:00,240,0.47
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:10:00,180,0.76
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:13:00,0,Inf
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:13:00,120,0
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:15:00,960,0.31
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:31:00,660,0.18
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:42:00,120,0.32
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:44:00,780,0.13
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:57:00,420,0.15
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-02 00:04:00,720,0.39
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-02 00:16:00,540,1.08
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-02 00:25:00,300,1.32
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-02 00:30:00,1140,0.77
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:10:53,268,0.75
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:15:21,14,1.76
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:15:35,815,0.38
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:29:10,274,0.12
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:33:44,77,0.12
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:35:01,154,0.08
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:37:35,712,0.12
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:49:27,269,0.29
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:53:56,101,0.37
"2022-04-01T15-03-00-Caitlin Robinson",2022-04-01 23:55:37,577,0.19
"2022-04-03T15-00-00-Caitlin Robinson",2022-04-03 23:00:00,2717,0.02
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 20:08:10,423,0.08
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 20:15:13,268,0.08
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 20:19:41,474,0.05
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 20:27:35,197,0.21
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 20:30:52,974,0.08
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 20:47:06,88,1.32
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 20:48:34,143,0.96
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 20:50:57,433,0.2
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 20:58:10,206,2.75
"2022-04-08T12-00-00-Caitlin Robinson",2022-04-08 21:01:36,344,0.21
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:22:00,120,0.07
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:24:00,180,0.26
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:27:00,120,0.67
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:29:00,60,1.29
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:30:00,120,0.52
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:32:00,0,Inf
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:32:00,0,
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:32:00,240,0.39
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:36:00,60,0.02
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:37:00,240,0.18
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:41:00,240,0.26
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:45:00,120,0.29
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:24:56,276,0.26
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:29:32,191,0.15
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:32:43,157,0.14
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:35:20,74,0.09
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:36:34,195,0.12
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:39:49,105,0.53
"2022-04-08T11-22-00-Caitlin Robinson",2022-04-08 19:41:34,793,0.11
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:39:00,240,0.57
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:43:00,120,0.9
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:45:00,120,1.86
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:47:00,60,0.17
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:48:00,240,0.8
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:52:00,60,0.07
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:53:00,120,0.49
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:55:00,120,0.03
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:57:00,0,Inf
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:57:00,0,Inf
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:57:00,60,0.51
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:58:00,0,Inf
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 21:58:00,180,0.24
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:01:00,60,2.28
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:02:00,60,0
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:03:00,60,0.1
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:04:00,60,0.03
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:05:00,120,0.29
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:07:00,120,0.05
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:09:00,0,Inf
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:09:00,60,0.14
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:10:00,0,
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:10:00,0,Inf
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:10:00,120,0.41
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:12:00,60,0.3
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:13:00,60,0.05
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:14:00,240,0.71
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:18:00,180,0.45
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:21:00,0,Inf
"2022-04-10T13-39-00-Andrew Simon",2022-04-10 22:21:00,120,1.8
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:24:00,60,0
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:25:00,60,0
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:26:00,60,0.85
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:27:00,60,0
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:28:00,420,0.26
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:35:00,60,2.54
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:36:00,0,Inf
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:36:00,120,0.78
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:38:00,240,1.1
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:42:00,180,0.57
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:45:00,60,0.08
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 20:46:00,1080,0.49
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:04:00,120,0.22
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:06:00,240,0.32
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:10:00,0,Inf
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:10:00,60,0.42
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:11:00,120,0.42
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:13:00,0,Inf
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:13:00,0,Inf
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:13:00,60,0.01
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:14:00,120,0.02
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:16:00,120,0.44
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:18:00,60,0.3
"2022-04-10T12-24-00-Andrew Simon",2022-04-10 21:19:00,780,0.47
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 18:42:00,600,0.83
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 18:52:00,240,0.77
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 18:56:00,240,1.03
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:00:00,180,2.53
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:03:00,0,
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:03:00,60,2.15
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:04:00,60,1
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:05:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:05:00,120,0.16
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:07:00,60,0.73
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:08:00,60,0.01
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:09:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:09:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:09:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:09:00,0,
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:09:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:09:00,120,0.1
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:11:00,60,0.91
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:12:00,60,0.37
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:13:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:13:00,60,0.2
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:14:00,60,0.44
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:15:00,60,0.06
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:16:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:16:00,60,0.59
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:17:00,60,1.17
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:18:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:18:00,60,0.17
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:19:00,300,0.14
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:24:00,60,3.43
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:25:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:25:00,60,0.16
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:26:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:26:00,120,0.53
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:28:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:28:00,300,0.15
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:33:00,360,0.91
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:39:00,120,0.05
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:41:00,420,0.63
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:48:00,60,0.83
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:49:00,60,0.03
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:50:00,60,0.78
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:51:00,180,0.14
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:54:00,120,0.31
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:56:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:56:00,120,0.82
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:58:00,0,Inf
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 19:58:00,300,0.51
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 20:03:00,180,0
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 20:06:00,240,0
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 20:10:00,120,0
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 20:12:00,0,
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 20:12:00,240,2.61
"2022-05-01T10-42-00-Andrew Simon",2022-05-01 20:16:00,0,
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:18:00,120,2.62
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:20:00,120,0.31
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:22:00,420,0.05
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:29:00,0,Inf
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:29:00,60,3.29
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:30:00,180,0.01
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:33:00,60,1.39
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:34:00,240,0.19
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:38:00,60,1.97
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:39:00,0,Inf
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:39:00,0,Inf
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:39:00,60,1.89
"2022-05-29T09-18-00-Andrew Simon",2022-05-29 17:40:00,0,Inf
